bfvalphaapp-01.bio-dub.ea.com,10.74.190.139,159.153.38.11,prod
bfvalphaapp-02.bio-dub.ea.com,10.74.190.138,159.153.38.10,prod
bfvalphaapp-03.bio-dub.ea.com,10.74.190.160,159.153.38.31,prod
