fifa20-stest-app-demo-01.bio-dub.ea.com,10.74.205.169,159.153.62.207,test
fifa20-stest-app-gencert3-01.bio-dub.ea.com,10.74.205.177,159.153.62.215,test
fifa20-stest-app-gencert4-01.bio-dub.ea.com,10.74.205.168,159.153.62.206,test
fifa20-stest-app-prestage-01.bio-dub.ea.com,10.74.205.178,159.153.62.216,test
fifa20-stest-app-stage-01.bio-dub.ea.com,10.74.205.179,159.153.62.217,test
