fifa20-scert1-app-democert-01.bio-dub.ea.com,10.74.204.150,159.153.62.212,cert
fifa20-scert1-app-mobcert1-01.bio-dub.ea.com,10.74.204.151,159.153.62.213,cert
fifa20-scert1-app-mscert1-01.bio-dub.ea.com,10.74.204.152,159.153.62.214,cert
fifa20-scert1-app-mscert2-01.bio-dub.ea.com,10.74.204.153,159.153.62.218,cert
fifa20-scert1-app-sonycert1-01.bio-dub.ea.com,10.74.204.154,159.153.62.219,cert
fifa20-scert1-app-sonycert2-01.bio-dub.ea.com,10.74.204.155,159.153.62.225,cert
