Branch,Endpoint,File,ServiceName
//gosdev-restricted/kettle/games/UFC/F2P/Gen3-1/prod/blazeserver/13.3.x,gos-blaze.nucleus.ea.com,//gosdev-restricted/kettle/games/UFC/F2P/Gen3-1/prod/blazeserver/13.3.x/etc/commondefines.cfg,|[fc-2015-f2p-android, fc-2015-f2p-ios, fc-2015-f2p-pc]|
//gosdev/games/Sims/EP6/retail/prod/blazeserver/3.x,gos-blaze.nucleus.ea.com,//gosdev/games/Sims/EP6/retail/prod/blazeserver/3.x/etc.ilt.shooter/env/prod.boot,[sims-ep6-pc]
//gosdev/games/Crysis/3/retail/prod/blazeserver/3.x,gos-blaze.nucleus.ea.com,//gosdev/games/Crysis/3/retail/prod/blazeserver/3.x/etc/commondefines.cfg,|[crysis-3-ps3, crysis-3-pc, crysis-3-xbl2]|
//gosdev/games/FIFA/2016/Gen3/prod/blazeserver/15.x,gos-blaze.nucleus.ea.com,//gosdev/games/FIFA/2016/Gen3/prod/blazeserver/15.x/etc/commondefines.cfg,|[fifa-2016-xbl2, fifa-2016-xbl2-ddr, fifa-2016-ps3, fifa-2016-ps3-ddr]|
//gosdev/games/EASHub/2013/prod/blazeserver/3.x,gos-blaze.nucleus.ea.com,//gosdev/games/EASHub/2013/prod/blazeserver/3.x/etc/commondefines.cfg,[eashb-2013-ps3]
//gosdev-restricted/kettle/games/NBA/2014/Gen3-1/prod/blazeserver/13.x,gos-blaze.nucleus.ea.com,//gosdev-restricted/kettle/games/NBA/2014/Gen3-1/prod/blazeserver/13.x/etc/commondefines.cfg,|[nba-2014-xone, nba-2014-ps4]|
//gosdev/games/FIFA/2017/Gen3/demoprod/blazeserver/15.x,gos-blaze.nucleus.ea.com,//gosdev/games/FIFA/2017/Gen3/demoprod/blazeserver/15.x/etc/commondefines.cfg,|[fifa-2017-ps3-demo, fifa-2017-xbl2-demo]|
//gosdev-restricted/kettle/games/UFC/2015/Gen3-1/prod/blazeserver/13.3.x,gos-blaze.nucleus.ea.com,//gosdev-restricted/kettle/games/UFC/2015/Gen3-1/prod/blazeserver/13.3.x/etc/commondefines.cfg,|[fc-2015-ps4, fc-2015-xone]|
//gosdev/games/NFS/2013/mobile/prod/blazeserver/3.x,gos-blaze.nucleus.ea.com,//gosdev/games/NFS/2013/mobile/prod/blazeserver/3.x/etc/commondefines.cfg,|[nfs-2013-android, nfs-2013-ios]|
//gosdev/games/MoH/Warfighter/Gen3/prod/blazeserver/3.x,gos-blaze.nucleus.ea.com,//gosdev/games/MoH/Warfighter/Gen3/prod/blazeserver/3.x/etc/commondefines.cfg,|[moh-warfighter-xbl2, moh-warfighter-pc, moh-warfighter-ps3]|
//gosdev/games/NHL/2016/Gen4/retail/prod/blazeserver,gos-blaze.nucleus.ea.com,//gosdev/games/NHL/2016/Gen4/retail/prod/blazeserver/etc/commondefines.cfg,|[nhl-2016-ps4, nhl-2016-ps4-trial, nhl-2016-xone, nhl-2016-xone-trial]|
//gosdev/games/NBA/2016/retail/DL_Default/prod/blazeserver,gos-blaze.nucleus.ea.com,//gosdev/games/NBA/2016/retail/DL_Default/prod/blazeserver/etc/commondefines.cfg,|[nba-2016-ps4, nba-2016-ps4-trial, nba-2016-xone, nba-2016-xone-trial]|
//gosdev/games/FifaManager/2012/Gen3/prod/blazeserver/3.x,gos-blaze.nucleus.ea.com,//gosdev/games/FifaManager/2012/Gen3/prod/blazeserver/3.x/etc.ilt.sports/env/prod.boot,[fifamanager-2012-pc]
//gosdev/games/Fuse/1/retail/prod/blazeserver/3.x,gos-blaze.nucleus.ea.com,//gosdev/games/Fuse/1/retail/prod/blazeserver/3.x/etc/commondefines.cfg,|[fse-1-xbl2, fse-1-ps3]|
//gosdev/games/FIFA/2016/Gen4/demoprod/blazeserver/15.x,gos-blaze.nucleus.ea.com,//gosdev/games/FIFA/2016/Gen4/demoprod/blazeserver/15.x/etc/commondefines.cfg,|[fifa-2016-ps4-demo, fifa-2016-pc-demo, fifa-2016-xone-demo]|
//gosdev/games/NBAJam/2012/Gen3/prod/blazeserver/3.09.x,gos-blaze.nucleus.ea.com,//gosdev/games/NBAJam/2012/Gen3/prod/blazeserver/3.09.x/etc.ilt.sports/env/prod.boot,|[nbajam-2012-xbl2, nbajam-2012-ps3]|
//gosdev-restricted/kettle/games/Battlefield/Havana/Gen3-1/cte/blazeserver/14.x,gos-blaze.nucleus.ea.com,//gosdev-restricted/kettle/games/Battlefield/Havana/Gen3-1/cte/blazeserver/14.x/etc/commondefines.cfg,[battlefield-havana-pc-cte]
//gosdev-restricted/kettle/games/FIFA/2014/Gen3-1/prod/blazeserver/13.x,gos-blaze.nucleus.ea.com,//gosdev-restricted/kettle/games/FIFA/2014/Gen3-1/prod/blazeserver/13.x/etc/commondefines.cfg,|[fifa-2014-xone, fifa-2014-ps4]|
//gosdev/games/FIFA/2014/Gen3/prod/blazeserver/13.x,gos-blaze.nucleus.ea.com,//gosdev/games/FIFA/2014/Gen3/prod/blazeserver/13.x/etc/commondefines.cfg,|[fifa-2014-ps3, fifa-2014-ps3-ddp, fifa-2014-ps3-ddr, fifa-2014-pc, fifa-2014-xbl2, fifa-2014-xbl2-ddp, fifa-2014-xbl2-ddr]|
//gosdev/games/FIFA/2014/WorldCup/prod/blazeserver/13.x,gos-blaze.nucleus.ea.com,//gosdev/games/FIFA/2014/WorldCup/prod/blazeserver/13.x/etc/commondefines.cfg,|[fifa-wc14-ps3, fifa-wc14-ps3-ddr, fifa-wc14-xbl2]|
//gosdev/games/NHL/2015/Gen3/retail/prod/blazeserver/3.x,gos-blaze.nucleus.ea.com,//gosdev/games/NHL/2015/Gen3/retail/prod/blazeserver/3.x/etc/commondefines.cfg,|[nhl-2015-ps3, nhl-2015-ps3-ddp, nhl-2015-ps3-ddr, nhl-2015-ps3-ios, nhl-2015-ps3-web, nhl-2015-xbl2, nhl-2015-xbl2-ddp, nhl-2015-xbl2-ddr, nhl-2015-xbl2-ios, nhl-2015-xbl2-web]|
//gosdev/games/NCAA/2013/Gen3/prod/blazeserver/3.x,gos-blaze.nucleus.ea.com,//gosdev/games/NCAA/2013/Gen3/prod/blazeserver/3.x/etc/commondefines.cfg,|[ncaa-2013-xbl2, ncaa-2013-xbl2-ddp, ncaa-2013-xbl2-ddr, ncaa-2013-ps3, ncaa-2013-ps3-ddp, ncaa-2013-ps3-ddr]|
//gosdev/games/EASHub/2012/prod/blazeserver/3.x,gos-blaze.nucleus.ea.com,//gosdev/games/EASHub/2012/prod/blazeserver/3.x/etc.ilt.sports/env/prod.boot,|[eashb-2012-xbl2, eashb-2012-ps3]|
//gosdev/games/NFS/Rivals/retail/prod/blazeserver/13.3.x,gos-blaze.nucleus.ea.com,//gosdev/games/NFS/Rivals/retail/prod/blazeserver/13.3.x/etc/commondefines.cfg,|[nfs-rivals-xbl2, nfs-rivals-xone, nfs-rivals-pc, nfs-rivals-ps4, nfs-rivals-ps3]|
